Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Tunisia,TUN,"Apr 29, 2020",82.497
Tunisia,TUN,"Apr 30, 2020",82.92
Tunisia,TUN,"May 1, 2020",84.105
Tunisia,TUN,"May 2, 2020",84.443
Turkey,TUR,"Mar 12, 2020",0.012
Turkey,TUR,"Mar 13, 2020",0.024
Turkey,TUR,"Mar 16, 2020",0.213
Turkey,TUR,"Mar 17, 2020",0.557
Turkey,TUR,"Mar 18, 2020",1.162
Turkey,TUR,"Mar 19, 2020",2.265
Turkey,TUR,"Mar 20, 2020",4.257
Turkey,TUR,"Mar 21, 2020",7.944
Turkey,TUR,"Mar 22, 2020",11.228
Turkey,TUR,"Mar 23, 2020",14.655
Turkey,TUR,"Mar 24, 2020",18.129
Turkey,TUR,"Mar 25, 2020",22.196
Turkey,TUR,"Mar 26, 2020",28.848
Turkey,TUR,"Mar 27, 2020",43.029
Turkey,TUR,"Mar 28, 2020",67.561
Turkey,TUR,"Mar 29, 2020",87.765
Turkey,TUR,"Mar 30, 2020",109.285
Turkey,TUR,"Mar 31, 2020",128.375
Turkey,TUR,"Apr 1, 2020",160.436
Turkey,TUR,"Apr 2, 2020",185.904
Turkey,TUR,"Apr 3, 2020",215.025
Turkey,TUR,"Apr 4, 2020",248.058
Turkey,TUR,"Apr 5, 2020",283.783
Turkey,TUR,"Apr 6, 2020",320.954
Turkey,TUR,"Apr 7, 2020",358.28
Turkey,TUR,"Apr 8, 2020",404.427
Turkey,TUR,"Apr 9, 2020",453.242
Turkey,TUR,"Apr 10, 2020",501.334
Turkey,TUR,"Apr 11, 2020",557.618
Turkey,TUR,"Apr 12, 2020",618.539
Turkey,TUR,"Apr 13, 2020",675.322
Turkey,TUR,"Apr 14, 2020",723.852
Turkey,TUR,"Apr 15, 2020",772.015
Turkey,TUR,"Apr 16, 2020",822.774
Turkey,TUR,"Apr 17, 2020",879.699
Turkey,TUR,"Apr 18, 2020",931.312
Turkey,TUR,"Apr 19, 2020",976.167
Turkey,TUR,"Apr 20, 2020",1023.322
Turkey,TUR,"Apr 21, 2020",1078.741
Turkey,TUR,"Apr 22, 2020",1133.413
Turkey,TUR,"Apr 23, 2020",1169.968
Turkey,TUR,"Apr 24, 2020",1206.914
Turkey,TUR,"Apr 25, 2020",1243.931
Turkey,TUR,"Apr 26, 2020",1277.854
Turkey,TUR,"Apr 27, 2020",1305.801
Turkey,TUR,"Apr 28, 2020",1331.068
Turkey,TUR,"Apr 29, 2020",1359.429
Turkey,TUR,"Apr 30, 2020",1394.241
Turkey,TUR,"May 1, 2020",1425.247
Turkey,TUR,"May 2, 2020",1451.19
Turks and Caicos Islands,TCA,"Mar 25, 2020",25.828
Turks and Caicos Islands,TCA,"Mar 26, 2020",25.828
Turks and Caicos Islands,TCA,"Mar 27, 2020",51.656
Turks and Caicos Islands,TCA,"Mar 28, 2020",51.656
Turks and Caicos Islands,TCA,"Mar 29, 2020",129.139
Turks and Caicos Islands,TCA,"Mar 30, 2020",129.139
Turks and Caicos Islands,TCA,"Mar 31, 2020",129.139
Turks and Caicos Islands,TCA,"Apr 1, 2020",129.139
Turks and Caicos Islands,TCA,"Apr 2, 2020",129.139
Turks and Caicos Islands,TCA,"Apr 3, 2020",129.139
Turks and Caicos Islands,TCA,"Apr 4, 2020",129.139
Turks and Caicos Islands,TCA,"Apr 5, 2020",129.139
Turks and Caicos Islands,TCA,"Apr 6, 2020",129.139
Turks and Caicos Islands,TCA,"Apr 7, 2020",206.622
Turks and Caicos Islands,TCA,"Apr 8, 2020",206.622
Turks and Caicos Islands,TCA,"Apr 9, 2020",206.622
Turks and Caicos Islands,TCA,"Apr 10, 2020",206.622
Turks and Caicos Islands,TCA,"Apr 11, 2020",232.45
Turks and Caicos Islands,TCA,"Apr 12, 2020",232.45
Turks and Caicos Islands,TCA,"Apr 13, 2020",232.45
Turks and Caicos Islands,TCA,"Apr 14, 2020",258.278
Turks and Caicos Islands,TCA,"Apr 15, 2020",258.278
Turks and Caicos Islands,TCA,"Apr 16, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 17, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 18, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 19, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 20, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 21, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 22, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 23, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 24, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 25, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 26, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 27, 2020",284.106
Turks and Caicos Islands,TCA,"Apr 28, 2020",309.933
Turks and Caicos Islands,TCA,"Apr 29, 2020",309.933
Turks and Caicos Islands,TCA,"Apr 30, 2020",309.933
Turks and Caicos Islands,TCA,"May 1, 2020",309.933
Turks and Caicos Islands,TCA,"May 2, 2020",309.933
Uganda,UGA,"Mar 22, 2020",0.022
Uganda,UGA,"Mar 23, 2020",0.022
Uganda,UGA,"Mar 24, 2020",0.197
Uganda,UGA,"Mar 25, 2020",0.197
Uganda,UGA,"Mar 26, 2020",0.306
Uganda,UGA,"Mar 27, 2020",0.306
Uganda,UGA,"Mar 28, 2020",0.306
Uganda,UGA,"Mar 29, 2020",0.656
Uganda,UGA,"Mar 30, 2020",0.721
Uganda,UGA,"Mar 31, 2020",0.721
Uganda,UGA,"Apr 1, 2020",0.962
Uganda,UGA,"Apr 2, 2020",0.962
Uganda,UGA,"Apr 3, 2020",0.984
Uganda,UGA,"Apr 4, 2020",1.049
Uganda,UGA,"Apr 5, 2020",1.049
Uganda,UGA,"Apr 6, 2020",1.137
Uganda,UGA,"Apr 7, 2020",1.137
Uganda,UGA,"Apr 8, 2020",1.137
Uganda,UGA,"Apr 9, 2020",1.159
Uganda,UGA,"Apr 10, 2020",1.159
Uganda,UGA,"Apr 11, 2020",1.159
Uganda,UGA,"Apr 12, 2020",1.159
Uganda,UGA,"Apr 13, 2020",1.181
Uganda,UGA,"Apr 14, 2020",1.181
Uganda,UGA,"Apr 15, 2020",1.202
Uganda,UGA,"Apr 16, 2020",1.202
Uganda,UGA,"Apr 17, 2020",1.202
Uganda,UGA,"Apr 18, 2020",1.202
Uganda,UGA,"Apr 19, 2020",1.202
Uganda,UGA,"Apr 20, 2020",1.202
Uganda,UGA,"Apr 21, 2020",1.224
Uganda,UGA,"Apr 22, 2020",1.268
Uganda,UGA,"Apr 23, 2020",1.334
Uganda,UGA,"Apr 24, 2020",1.618
Uganda,UGA,"Apr 25, 2020",1.64
Uganda,UGA,"Apr 26, 2020",1.64
Uganda,UGA,"Apr 27, 2020",1.727
Uganda,UGA,"Apr 28, 2020",1.727
Uganda,UGA,"Apr 29, 2020",1.727
Uganda,UGA,"Apr 30, 2020",1.771
Uganda,UGA,"May 1, 2020",1.815
Uganda,UGA,"May 2, 2020",1.858
Ukraine,UKR,"Mar 4, 2020",0.023
Ukraine,UKR,"Mar 13, 2020",0.069
Ukraine,UKR,"Mar 16, 2020",0.069
Ukraine,UKR,"Mar 17, 2020",0.114
Ukraine,UKR,"Mar 18, 2020",0.32
Ukraine,UKR,"Mar 19, 2020",0.434
Ukraine,UKR,"Mar 20, 2020",0.595
Ukraine,UKR,"Mar 21, 2020",0.595
Ukraine,UKR,"Mar 22, 2020",0.937
Ukraine,UKR,"Mar 23, 2020",1.075
Ukraine,UKR,"Mar 24, 2020",1.669
Ukraine,UKR,"Mar 25, 2020",1.921
Ukraine,UKR,"Mar 26, 2020",2.584
Ukraine,UKR,"Mar 27, 2020",3.567
Ukraine,UKR,"Mar 28, 2020",4.985
Ukraine,UKR,"Mar 29, 2020",7.111
Ukraine,UKR,"Mar 30, 2020",9.558
Ukraine,UKR,"Mar 31, 2020",10.976
Ukraine,UKR,"Apr 1, 2020",12.553
Ukraine,UKR,"Apr 2, 2020",18.155
Ukraine,UKR,"Apr 3, 2020",18.384
Ukraine,UKR,"Apr 4, 2020",22.568
Ukraine,UKR,"Apr 5, 2020",25.061
Ukraine,UKR,"Apr 6, 2020",28.605
Ukraine,UKR,"Apr 7, 2020",30.16
Ukraine,UKR,"Apr 8, 2020",33.43
Ukraine,UKR,"Apr 9, 2020",38.14
Ukraine,UKR,"Apr 10, 2020",43.262
Ukraine,UKR,"Apr 11, 2020",50.373
Ukraine,UKR,"Apr 12, 2020",57.416
Ukraine,UKR,"Apr 13, 2020",63.498
Ukraine,UKR,"Apr 14, 2020",70.929
Ukraine,UKR,"Apr 15, 2020",77.103
Ukraine,UKR,"Apr 16, 2020",95.144
Ukraine,UKR,"Apr 17, 2020",102.026
Ukraine,UKR,"Apr 18, 2020",116.752
Ukraine,UKR,"Apr 19, 2020",124.595
Ukraine,UKR,"Apr 20, 2020",130.563
Ukraine,UKR,"Apr 21, 2020",140.052
Ukraine,UKR,"Apr 22, 2020",150.73
Ukraine,UKR,"Apr 23, 2020",163.947
Ukraine,UKR,"Apr 24, 2020",174.853
Ukraine,UKR,"Apr 25, 2020",185.783
Ukraine,UKR,"Apr 26, 2020",197.033
Ukraine,UKR,"Apr 27, 2020",205.996
Ukraine,UKR,"Apr 28, 2020",205.996
Ukraine,UKR,"Apr 29, 2020",215.166
Ukraine,UKR,"Apr 30, 2020",225.592
Ukraine,UKR,"May 1, 2020",225.592
Ukraine,UKR,"May 2, 2020",260.92
United Arab Emirates,ARE,"Jan 27, 2020",0.101
United Arab Emirates,ARE,"Jan 28, 2020",0.101
United Arab Emirates,ARE,"Jan 29, 2020",0.101
United Arab Emirates,ARE,"Jan 30, 2020",0.404
United Arab Emirates,ARE,"Jan 31, 2020",0.404
United Arab Emirates,ARE,"Feb 1, 2020",0.404
United Arab Emirates,ARE,"Feb 2, 2020",0.506
United Arab Emirates,ARE,"Feb 3, 2020",0.506
United Arab Emirates,ARE,"Feb 4, 2020",0.506
United Arab Emirates,ARE,"Feb 5, 2020",0.506
United Arab Emirates,ARE,"Feb 6, 2020",0.506
United Arab Emirates,ARE,"Feb 7, 2020",0.506
United Arab Emirates,ARE,"Feb 8, 2020",0.708
United Arab Emirates,ARE,"Feb 9, 2020",0.708
United Arab Emirates,ARE,"Feb 10, 2020",0.708
United Arab Emirates,ARE,"Feb 11, 2020",0.809
United Arab Emirates,ARE,"Feb 12, 2020",0.809
United Arab Emirates,ARE,"Feb 13, 2020",0.809
United Arab Emirates,ARE,"Feb 14, 2020",0.809
United Arab Emirates,ARE,"Feb 15, 2020",0.809
United Arab Emirates,ARE,"Feb 16, 2020",0.809
United Arab Emirates,ARE,"Feb 17, 2020",0.91
United Arab Emirates,ARE,"Feb 18, 2020",0.91
United Arab Emirates,ARE,"Feb 19, 2020",0.91
United Arab Emirates,ARE,"Feb 20, 2020",0.91
United Arab Emirates,ARE,"Feb 21, 2020",0.91
United Arab Emirates,ARE,"Feb 22, 2020",1.112
United Arab Emirates,ARE,"Feb 23, 2020",1.314
United Arab Emirates,ARE,"Feb 24, 2020",1.314
United Arab Emirates,ARE,"Feb 25, 2020",1.314
United Arab Emirates,ARE,"Feb 26, 2020",1.314
United Arab Emirates,ARE,"Feb 27, 2020",1.314
United Arab Emirates,ARE,"Feb 28, 2020",1.921
United Arab Emirates,ARE,"Feb 29, 2020",1.921
United Arab Emirates,ARE,"Mar 1, 2020",2.123
United Arab Emirates,ARE,"Mar 2, 2020",2.123
United Arab Emirates,ARE,"Mar 4, 2020",2.73
United Arab Emirates,ARE,"Mar 6, 2020",2.932
United Arab Emirates,ARE,"Mar 8, 2020",4.55
United Arab Emirates,ARE,"Mar 10, 2020",5.965
United Arab Emirates,ARE,"Mar 11, 2020",7.482
United Arab Emirates,ARE,"Mar 13, 2020",8.594
United Arab Emirates,ARE,"Mar 15, 2020",8.594
United Arab Emirates,ARE,"Mar 16, 2020",8.695
United Arab Emirates,ARE,"Mar 17, 2020",9.909
United Arab Emirates,ARE,"Mar 18, 2020",11.425
United Arab Emirates,ARE,"Mar 19, 2020",11.425
United Arab Emirates,ARE,"Mar 20, 2020",14.155
United Arab Emirates,ARE,"Mar 21, 2020",14.155
United Arab Emirates,ARE,"Mar 22, 2020",15.47
United Arab Emirates,ARE,"Mar 23, 2020",15.47
United Arab Emirates,ARE,"Mar 24, 2020",20.019
United Arab Emirates,ARE,"Mar 25, 2020",25.075
United Arab Emirates,ARE,"Mar 26, 2020",33.669
United Arab Emirates,ARE,"Mar 27, 2020",33.669
United Arab Emirates,ARE,"Mar 28, 2020",40.949
United Arab Emirates,ARE,"Mar 29, 2020",47.319
United Arab Emirates,ARE,"Mar 30, 2020",47.319
United Arab Emirates,ARE,"Mar 31, 2020",61.777
United Arab Emirates,ARE,"Apr 1, 2020",67.136
United Arab Emirates,ARE,"Apr 2, 2020",67.136
United Arab Emirates,ARE,"Apr 3, 2020",103.535
United Arab Emirates,ARE,"Apr 4, 2020",103.535
United Arab Emirates,ARE,"Apr 5, 2020",152.168
United Arab Emirates,ARE,"Apr 6, 2020",181.894
United Arab Emirates,ARE,"Apr 7, 2020",209.901
United Arab Emirates,ARE,"Apr 8, 2020",238.514
United Arab Emirates,ARE,"Apr 9, 2020",268.847
United Arab Emirates,ARE,"Apr 10, 2020",302.313
United Arab Emirates,ARE,"Apr 11, 2020",339.723
United Arab Emirates,ARE,"Apr 12, 2020",377.74
United Arab Emirates,ARE,"Apr 13, 2020",416.869
United Arab Emirates,ARE,"Apr 14, 2020",457.11
United Arab Emirates,ARE,"Apr 15, 2020",498.766
United Arab Emirates,ARE,"Apr 16, 2020",542.445
United Arab Emirates,ARE,"Apr 17, 2020",588.955
United Arab Emirates,ARE,"Apr 18, 2020",588.955
United Arab Emirates,ARE,"Apr 19, 2020",637.184
United Arab Emirates,ARE,"Apr 20, 2020",685.614
United Arab Emirates,ARE,"Apr 21, 2020",734.551
United Arab Emirates,ARE,"Apr 22, 2020",784.094
United Arab Emirates,ARE,"Apr 23, 2020",832.929
United Arab Emirates,ARE,"Apr 24, 2020",885.303
United Arab Emirates,ARE,"Apr 25, 2020",938.385
United Arab Emirates,ARE,"Apr 26, 2020",992.174
United Arab Emirates,ARE,"Apr 27, 2020",1046.368
United Arab Emirates,ARE,"Apr 28, 2020",1095.911
United Arab Emirates,ARE,"Apr 29, 2020",1150.611
United Arab Emirates,ARE,"Apr 30, 2020",1206.119
United Arab Emirates,ARE,"May 1, 2020",1261.931
United Arab Emirates,ARE,"May 2, 2020",1318.248
United Kingdom,GBR,"Jan 31, 2020",0.029
United Kingdom,GBR,"Feb 1, 2020",0.029
United Kingdom,GBR,"Feb 2, 2020",0.029
United Kingdom,GBR,"Feb 3, 2020",0.029
United Kingdom,GBR,"Feb 4, 2020",0.029
United Kingdom,GBR,"Feb 5, 2020",0.029
United Kingdom,GBR,"Feb 6, 2020",0.029
United Kingdom,GBR,"Feb 7, 2020",0.044
United Kingdom,GBR,"Feb 8, 2020",0.044
United Kingdom,GBR,"Feb 9, 2020",0.059
United Kingdom,GBR,"Feb 10, 2020",0.059
United Kingdom,GBR,"Feb 11, 2020",0.118
United Kingdom,GBR,"Feb 12, 2020",0.118
United Kingdom,GBR,"Feb 13, 2020",0.133
United Kingdom,GBR,"Feb 14, 2020",0.133
United Kingdom,GBR,"Feb 15, 2020",0.133
United Kingdom,GBR,"Feb 16, 2020",0.133
United Kingdom,GBR,"Feb 17, 2020",0.133
United Kingdom,GBR,"Feb 18, 2020",0.133
United Kingdom,GBR,"Feb 19, 2020",0.133
United Kingdom,GBR,"Feb 20, 2020",0.133
United Kingdom,GBR,"Feb 21, 2020",0.133
United Kingdom,GBR,"Feb 22, 2020",0.133
United Kingdom,GBR,"Feb 23, 2020",0.133
United Kingdom,GBR,"Feb 24, 2020",0.191
United Kingdom,GBR,"Feb 25, 2020",0.191
United Kingdom,GBR,"Feb 26, 2020",0.191
United Kingdom,GBR,"Feb 27, 2020",0.191
United Kingdom,GBR,"Feb 28, 2020",0.236
United Kingdom,GBR,"Feb 29, 2020",0.265
United Kingdom,GBR,"Mar 1, 2020",0.339
United Kingdom,GBR,"Mar 2, 2020",0.53
United Kingdom,GBR,"Mar 3, 2020",0.589
United Kingdom,GBR,"Mar 4, 2020",0.751
United Kingdom,GBR,"Mar 5, 2020",1.252
United Kingdom,GBR,"Mar 6, 2020",1.694
United Kingdom,GBR,"Mar 7, 2020",2.401
United Kingdom,GBR,"Mar 8, 2020",3.034
United Kingdom,GBR,"Mar 9, 2020",4.021
United Kingdom,GBR,"Mar 10, 2020",4.729
United Kingdom,GBR,"Mar 11, 2020",5.495
United Kingdom,GBR,"Mar 12, 2020",6.717
United Kingdom,GBR,"Mar 13, 2020",8.691
United Kingdom,GBR,"Mar 14, 2020",10.415
United Kingdom,GBR,"Mar 15, 2020",16.793
United Kingdom,GBR,"Mar 16, 2020",20.49
United Kingdom,GBR,"Mar 17, 2020",22.729
United Kingdom,GBR,"Mar 18, 2020",28.725
United Kingdom,GBR,"Mar 19, 2020",38.741
United Kingdom,GBR,"Mar 20, 2020",48.272
United Kingdom,GBR,"Mar 21, 2020",58.672
United Kingdom,GBR,"Mar 22, 2020",73.918
United Kingdom,GBR,"Mar 23, 2020",83.714
United Kingdom,GBR,"Mar 24, 2020",97.958
United Kingdom,GBR,"Mar 25, 2020",118.979
United Kingdom,GBR,"Mar 26, 2020",140.368
United Kingdom,GBR,"Mar 27, 2020",171.729
United Kingdom,GBR,"Mar 28, 2020",214.227
United Kingdom,GBR,"Mar 29, 2020",251.731
United Kingdom,GBR,"Mar 30, 2020",287.57
United Kingdom,GBR,"Mar 31, 2020",326.15
United Kingdom,GBR,"Apr 1, 2020",370.474
United Kingdom,GBR,"Apr 2, 2020",434.169
United Kingdom,GBR,"Apr 3, 2020",496.686
United Kingdom,GBR,"Apr 4, 2020",562.237
United Kingdom,GBR,"Apr 5, 2020",617.255
United Kingdom,GBR,"Apr 6, 2020",704.21
United Kingdom,GBR,"Apr 7, 2020",760.216
United Kingdom,GBR,"Apr 8, 2020",813.747
United Kingdom,GBR,"Apr 9, 2020",894.632
United Kingdom,GBR,"Apr 10, 2020",958.622
United Kingdom,GBR,"Apr 11, 2020",1035.147
United Kingdom,GBR,"Apr 12, 2020",1163.583
United Kingdom,GBR,"Apr 13, 2020",1241.478
United Kingdom,GBR,"Apr 14, 2020",1305.438
United Kingdom,GBR,"Apr 15, 2020",1382.803
United Kingdom,GBR,"Apr 16, 2020",1450.608
United Kingdom,GBR,"Apr 17, 2020",1518.619
United Kingdom,GBR,"Apr 18, 2020",1601.096
United Kingdom,GBR,"Apr 19, 2020",1682.482
United Kingdom,GBR,"Apr 20, 2020",1768.656
United Kingdom,GBR,"Apr 21, 2020",1837.536
United Kingdom,GBR,"Apr 22, 2020",1900.893
United Kingdom,GBR,"Apr 23, 2020",1966.458
United Kingdom,GBR,"Apr 24, 2020",2033.969
United Kingdom,GBR,"Apr 25, 2020",2113.307
United Kingdom,GBR,"Apr 26, 2020",2185.679
United Kingdom,GBR,"Apr 27, 2020",2251.421
United Kingdom,GBR,"Apr 28, 2020",2314.895
United Kingdom,GBR,"Apr 29, 2020",2373.759
United Kingdom,GBR,"Apr 30, 2020",2433.801
United Kingdom,GBR,"May 1, 2020",2522.655
United Kingdom,GBR,"May 2, 2020",2614
United States,USA,"Jan 21, 2020",0.003
United States,USA,"Jan 22, 2020",0.003
United States,USA,"Jan 23, 2020",0.003
United States,USA,"Jan 24, 2020",0.003
United States,USA,"Jan 25, 2020",0.006
United States,USA,"Jan 26, 2020",0.006
United States,USA,"Jan 27, 2020",0.015
United States,USA,"Jan 28, 2020",0.015
United States,USA,"Jan 29, 2020",0.015
United States,USA,"Jan 30, 2020",0.015
United States,USA,"Jan 31, 2020",0.018
United States,USA,"Feb 1, 2020",0.021
United States,USA,"Feb 2, 2020",0.024
United States,USA,"Feb 3, 2020",0.033
United States,USA,"Feb 4, 2020",0.033
United States,USA,"Feb 5, 2020",0.033
United States,USA,"Feb 6, 2020",0.036
United States,USA,"Feb 7, 2020",0.036
United States,USA,"Feb 8, 2020",0.036
United States,USA,"Feb 9, 2020",0.036
United States,USA,"Feb 10, 2020",0.036
United States,USA,"Feb 11, 2020",0.039
United States,USA,"Feb 12, 2020",0.039
United States,USA,"Feb 13, 2020",0.042
United States,USA,"Feb 14, 2020",0.045
United States,USA,"Feb 15, 2020",0.045
United States,USA,"Feb 16, 2020",0.045
United States,USA,"Feb 17, 2020",0.045
United States,USA,"Feb 18, 2020",0.045
United States,USA,"Feb 19, 2020",0.045
United States,USA,"Feb 20, 2020",0.045
United States,USA,"Feb 21, 2020",0.048
United States,USA,"Feb 22, 2020",0.106
United States,USA,"Feb 23, 2020",0.106
United States,USA,"Feb 24, 2020",0.106
United States,USA,"Feb 25, 2020",0.16
United States,USA,"Feb 26, 2020",0.16
United States,USA,"Feb 27, 2020",0.178
United States,USA,"Feb 28, 2020",0.181
United States,USA,"Feb 29, 2020",0.199
United States,USA,"Mar 1, 2020",0.208
United States,USA,"Mar 2, 2020",0.269
United States,USA,"Mar 3, 2020",0.311
United States,USA,"Mar 4, 2020",0.378
United States,USA,"Mar 5, 2020",0.48
United States,USA,"Mar 6, 2020",0.704
United States,USA,"Mar 7, 2020",1.021
United States,USA,"Mar 8, 2020",1.308
United States,USA,"Mar 9, 2020",1.674
United States,USA,"Mar 10, 2020",2.278
United States,USA,"Mar 11, 2020",3.097
United States,USA,"Mar 12, 2020",3.964
United States,USA,"Mar 13, 2020",5.024
United States,USA,"Mar 14, 2020",6.568
United States,USA,"Mar 15, 2020",8.915
United States,USA,"Mar 16, 2020",11.402
United States,USA,"Mar 17, 2020",14.081
United States,USA,"Mar 18, 2020",19.417
United States,USA,"Mar 19, 2020",28.444
United States,USA,"Mar 20, 2020",43.051
United States,USA,"Mar 21, 2020",59.287
United States,USA,"Mar 22, 2020",80.806
United States,USA,"Mar 23, 2020",106.362
United States,USA,"Mar 24, 2020",140.307
United States,USA,"Mar 25, 2020",166.86
United States,USA,"Mar 26, 2020",209.044
United States,USA,"Mar 27, 2020",259.789
United States,USA,"Mar 28, 2020",316.269
United States,USA,"Mar 29, 2020",376.628
United States,USA,"Mar 30, 2020",432.096
United States,USA,"Mar 31, 2020",497.337
United States,USA,"Apr 1, 2020",572.859
United States,USA,"Apr 2, 2020",654.741
United States,USA,"Apr 3, 2020",741.807
United States,USA,"Apr 4, 2020",839.767
United States,USA,"Apr 5, 2020",943.307
United States,USA,"Apr 6, 2020",1020.037
United States,USA,"Apr 7, 2020",1112.366
United States,USA,"Apr 8, 2020",1204.851
United States,USA,"Apr 9, 2020",1305.524
United States,USA,"Apr 10, 2020",1407.943
United States,USA,"Apr 11, 2020",1515.275
United States,USA,"Apr 12, 2020",1601.048
United States,USA,"Apr 13, 2020",1684.491
United States,USA,"Apr 14, 2020",1760.089
United States,USA,"Apr 15, 2020",1841.423
United States,USA,"Apr 16, 2020",1932.504
United States,USA,"Apr 17, 2020",2028.174
United States,USA,"Apr 18, 2020",2121.324
United States,USA,"Apr 19, 2020",2220.786
United States,USA,"Apr 20, 2020",2295.109
United States,USA,"Apr 21, 2020",2379.896
United States,USA,"Apr 22, 2020",2492.551
United States,USA,"Apr 23, 2020",2545.687
United States,USA,"Apr 24, 2020",2625.876
United States,USA,"Apr 25, 2020",2690.383
United States,USA,"Apr 26, 2020",2836.995
United States,USA,"Apr 27, 2020",2918.134
United States,USA,"Apr 28, 2020",2986.233
United States,USA,"Apr 29, 2020",3059.139
United States,USA,"Apr 30, 2020",3141.694
United States,USA,"May 1, 2020",3232.077
United States,USA,"May 2, 2020",3334.659
United States Virgin Islands,VIR,"Mar 24, 2020",162.799
United States Virgin Islands,VIR,"Mar 25, 2020",162.799
United States Virgin Islands,VIR,"Mar 26, 2020",162.799
United States Virgin Islands,VIR,"Mar 27, 2020",162.799
United States Virgin Islands,VIR,"Mar 28, 2020",181.952
United States Virgin Islands,VIR,"Mar 29, 2020",210.682
United States Virgin Islands,VIR,"Mar 30, 2020",287.293
United States Virgin Islands,VIR,"Apr 1, 2020",287.293
United States Virgin Islands,VIR,"Apr 2, 2020",287.293
United States Virgin Islands,VIR,"Apr 3, 2020",316.022
United States Virgin Islands,VIR,"Apr 4, 2020",383.057
United States Virgin Islands,VIR,"Apr 5, 2020",383.057
United States Virgin Islands,VIR,"Apr 6, 2020",402.21
United States Virgin Islands,VIR,"Apr 7, 2020",402.21
United States Virgin Islands,VIR,"Apr 8, 2020",430.94
United States Virgin Islands,VIR,"Apr 9, 2020",430.94
United States Virgin Islands,VIR,"Apr 10, 2020",478.822
United States Virgin Islands,VIR,"Apr 11, 2020",478.822
United States Virgin Islands,VIR,"Apr 12, 2020",488.398
United States Virgin Islands,VIR,"Apr 13, 2020",488.398
United States Virgin Islands,VIR,"Apr 14, 2020",488.398
United States Virgin Islands,VIR,"Apr 15, 2020",488.398
United States Virgin Islands,VIR,"Apr 16, 2020",488.398
United States Virgin Islands,VIR,"Apr 17, 2020",488.398
United States Virgin Islands,VIR,"Apr 18, 2020",488.398
United States Virgin Islands,VIR,"Apr 19, 2020",507.551
United States Virgin Islands,VIR,"Apr 20, 2020",507.551
United States Virgin Islands,VIR,"Apr 21, 2020",517.127
United States Virgin Islands,VIR,"Apr 22, 2020",517.127
United States Virgin Islands,VIR,"Apr 23, 2020",517.127
United States Virgin Islands,VIR,"Apr 24, 2020",517.127
United States Virgin Islands,VIR,"Apr 25, 2020",517.127
United States Virgin Islands,VIR,"Apr 26, 2020",526.704
United States Virgin Islands,VIR,"Apr 27, 2020",526.704
United States Virgin Islands,VIR,"Apr 28, 2020",565.01
United States Virgin Islands,VIR,"Apr 29, 2020",565.01
United States Virgin Islands,VIR,"Apr 30, 2020",632.045
United States Virgin Islands,VIR,"May 1, 2020",632.045
United States Virgin Islands,VIR,"May 2, 2020",632.045
Uruguay,URY,"Mar 15, 2020",1.727
Uruguay,URY,"Mar 16, 2020",2.303
Uruguay,URY,"Mar 17, 2020",8.348
Uruguay,URY,"Mar 18, 2020",14.394
Uruguay,URY,"Mar 19, 2020",22.742
Uruguay,URY,"Mar 20, 2020",27.06
Uruguay,URY,"Mar 21, 2020",31.666
Uruguay,URY,"Mar 22, 2020",38.863
Uruguay,URY,"Mar 23, 2020",45.484
Uruguay,URY,"Mar 24, 2020",46.636
Uruguay,URY,"Mar 25, 2020",54.408
Uruguay,URY,"Mar 26, 2020",62.469
Uruguay,URY,"Mar 27, 2020",68.514
Uruguay,URY,"Mar 28, 2020",68.514
Uruguay,URY,"Mar 29, 2020",74.56
Uruguay,URY,"Mar 30, 2020",84.923
Uruguay,URY,"Mar 31, 2020",93.272
Uruguay,URY,"Apr 1, 2020",94.999
Uruguay,URY,"Apr 2, 2020",98.165
Uruguay,URY,"Apr 3, 2020",103.347
Uruguay,URY,"Apr 4, 2020",106.802
Uruguay,URY,"Apr 5, 2020",112.271
Uruguay,URY,"Apr 6, 2020",117.165
Uruguay,URY,"Apr 7, 2020",118.317
Uruguay,URY,"Apr 8, 2020",120.044
Uruguay,URY,"Apr 9, 2020",122.635
Uruguay,URY,"Apr 10, 2020",124.65
Uruguay,URY,"Apr 11, 2020",128.392
Uruguay,URY,"Apr 12, 2020",130.407
Uruguay,URY,"Apr 13, 2020",133.862
Uruguay,URY,"Apr 14, 2020",135.877
Uruguay,URY,"Apr 15, 2020",139.044
Uruguay,URY,"Apr 16, 2020",141.922
Uruguay,URY,"Apr 17, 2020",144.513
Uruguay,URY,"Apr 18, 2020",146.241
Uruguay,URY,"Apr 19, 2020",148.831
Uruguay,URY,"Apr 20, 2020",151.998
